timestamp,open,high,low,close,volume
1772683200000,90.03,91.28,89.72,90.18,5518969.547112
1772697600000,90.19,92.91,89.76,91.83,2699920.4244
1772712000000,91.84,92.18,88.9,89.61,5933629.62231
1772726400000,89.61,89.63,87.98,88.76,4423099.238367
1772740800000,88.75,89.84,88.64,88.69,2656198.260319
1772755200000,88.78,90.01,88.1,88.4,1810184.45309
1772769600000,88.41,88.89,87.54,88.69,3849519.232192
1772784000000,88.71,88.73,86.8,87.26,6874493.254405
1772798400000,87.26,87.26,84.13,84.65,5031669.328212
1772812800000,84.66,85.86,83.73,85.2,2605362.071555
1772827200000,85.21,85.45,84.45,84.68,2234937.212617
1772841600000,84.69,85.06,84.34,84.57,2170725.030626
1772856000000,84.54,84.57,83.91,84.32,2040733.088548
1772870400000,84.33,84.9,84.14,84.66,673369.816271
1772884800000,84.66,84.76,83.51,83.75,2902748.949151
1772899200000,83.76,84.07,82.41,82.52,2579926.774238
1772913600000,82.54,83.31,82.52,83.2,76171.118385
1772928000000,83.22,83.46,82.31,82.35,2247233.021257
1772942400000,82.42,83.04,81.9,82.91,1492918.123699
1772956800000,82.97,84.09,82.59,82.81,3983036.748218
1772971200000,82.82,82.97,81.34,82.06,35134041.890017
1772985600000,82.08,82.68,80.91,82.42,3125318.386673
1773000000000,82.49,82.87,80.81,81.59,2299819.63929
1773014400000,81.6,84.43,81.58,83.18,3564889.109566
1773028800000,83.18,84.56,82.49,83.15,1446889.913157
1773043200000,83.17,84.55,83.02,83.58,2819815.672422
1773057600000,83.59,85.65,83.44,85.16,2561826.877747
1773072000000,85.06,87.04,84.38,85.96,2984146.212452
1773086400000,85.98,86.33,84.85,85.01,2717474.271688
1773100800000,84.97,86.88,84.85,85.58,2417407.404054
1773115200000,85.58,86.9,85.43,86.61,2167941.993216
1773129600000,86.7,87.61,86.65,86.81,2341281.20157
1773144000000,86.82,88.59,85.07,88.35,3163997.377475
1773158400000,88.35,89.0,85.71,85.99,3606910.136141
1773172800000,86.02,86.66,85.06,85.88,2157520.58731
1773187200000,85.89,86.25,85.54,85.66,2216182.250551
1773201600000,85.65,86.86,85.18,85.44,4253909.490963
1773216000000,85.44,85.59,84.47,84.55,1586735.201995
1773230400000,84.55,87.36,84.39,85.4,525644.089029
1773244800000,85.42,88.06,85.36,87.24,111564.516718
1773259200000,87.28,87.89,86.49,86.56,45796.207005
1773273600000,86.57,86.79,84.75,85.0,160209.359125
1773288000000,85.02,85.85,84.89,85.78,42225.383705
1773302400000,85.82,87.07,85.4,86.8,1576311.829929
1773316800000,86.8,87.62,86.59,86.9,13449888.872686
